"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Oman","OMN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","14841781.0137216","17362083.450014","56338028.1690141","139428845.692345","185265178.785697","197984161.267099","228103946.102021","260552371.026576","342172797.262618","1358135495.07817","1625651997.68384","1785465836.71106","1814418066.01042","1693109148.81297","2397510133.17892","4149102489.86682","4872900984.36595","4781991893.45686","4814997104.80602","5212796757.38274","5932252171.39548","3760733246.0733","4434330039.0117","3893367750.3251","4603120936.28088","6321196358.90767","5603120936.28088","6075162548.76463","5710013003.90117","5827308192.45774","6416124837.45123","7542002600.78023","7700650195.05852","6211377633.28999","7826518335.50065","11539956306.8921","10971196618.9857","11173870741.2224","12018626267.8804","13933189596.8791","19748122236.671","23706920676.2029","25722095708.7126","40767236671.0013","28841154226.2679","41123537061.1183","52843433029.909","59034330299.0897","58394278283.485","57525877763.329","41794278283.485","36016905071.5215","40100390117.0351","49315734720.4161","45244993498.0494","35119607282.1847","44823920936.2809",
"Other small states","OSS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210741230317.385","223185044539.127","227232468605.571","228680837433.15","157050462753.763","143257496977.153","160702575512.496","187751907961.21","174625247791.074","139256874413.1","188029990880.211",
"Pakistan","PAK","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","546409071.818564","644687106.257875","716715665.686686","838513229.735405","975430491.390172","1093868122.63755","1238555228.89542","1335993280.1344","1456740865.1827","1731415371.69257","2032129357.41285","2252624947.50105","1874289650.4219","1286484441.50194","1868080808.08081","2317575757.57576","2750707070.70707","3141313131.31313","3676767676.76768","4229494949.49495","5276161616.16162","5657878787.87879","6163033175.35545","5708031496.06299","6306248144.8501","6300527704.48549","6748481091.13453","7213981939.99417","8346738820.84876","8519494616.86594","8940027111.67204","10462287430.9318","11069913843.5463","11705258117.3345","11698285691.491","12929596230.4005","13926871225.7417","13458920927.1234","13715204147.2824","13919220407.9271","14392848514.1339","14289488148.4026","14121841506.9828","16497677992.1462","21114399861.0387","23918807364.1791","27000481149.9484","30448443287.7815","36970493952.4993","32271030073.2627","34936150283.9751","43789238847.2915","47791041668.7654","46745310692.4475","48933664082.4866","51651855583.8942","56924189379.4403","61393933900.6984","66200859473.611","62782394174.7672","55863191853.0619","64777333969.8125",
"Panama","PAN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","341247100","385304100","404452500","495524400","566669400","672686400","671441000","660232200","796917800","913988000","1163540500","1282845100","1420430200","1360136500","1446407800","1685818800","1694798700","1656153000","1278675800","1232653700","1247727200","1526425300","1726388700","1990815200","2072756900","2163518200","2227019000","2279313700","2432779000","2724261700","2651327700","2400110600","2330088900","2600299200","2868990000","3064493600","3407764500","3617400000","4781500000","4995500000","5411600000","6584200000","8354800000","10971400000","12651900000","14088600000","15532700000","18257896000","19141197100","19853253000","12913036100","17607245600",
"Peru","PER","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","725728688.241758","802581915.223881","910423549.253731","936672936.641791","1166367317.31343","1362660020.5597","1616649489.21642","1721153587.48344","1587938361.91214","1814468363.33333","2099867142.76486","2360573832.94574","2641820994.83204","3320934911.8863","4410052421.18863","4856658699.75309","4977486460.99291","9041775950.95465","4260113727.5641","5709864968","","","","","","","","","","","","8883803830.82658","9451547024.95201","9651969081.49414","13083682389.3644","15512900079.7943","15951187711.3637","17067192192.1922","15803918891.2405","14354262077.1163","15023639645.8351","15107037997.7766","16128720470.7621","17554322832.8351","21800046868.5922","26131889465.2228","33203750076.3452","38517417705.3372","43792337400.458","40538144877.4982","52774061095.1825","63957372644.421","68455034880.1941","68116880713.5719","63653046847.4815","57582904157.7691","58636781132.4109","66040791289.6795","70394328485.3648","69522668025.0502","60823485650.5193","",
"Philippines","PHL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","2601264272.75434","2875014245.64356","1727429662.70554","1954279270.63727","2076787288.41432","2245042688.19707","2464632093.05128","2696244803.33333","2936006383.58974","3218188887.4359","2677950248.63235","3012882514.1098","3372732405.61515","4324103295.8868","5980891825.45412","6555249659.76352","7759988411.62319","9081780536.95899","10510045172.4185","12925784064.5205","15736014761.5624","17460697358.0941","18022278714.2857","16272824423.4075","14943881845.2933","13578030578.8588","13018771786.5955","14424744613.1556","16788968889.3419","18744371803.4476","19278316045.3302","19502555796.1468","22028637699.1671","22518556851.4517","26457099208.0917","30188022473.7016","33755320551.1117","33558893898.0072","25985280785.756","28732871434.4189","29263713361.83","27541628757.8982","29324972325.5742","30063811943.1843","31938443353.7533","36322638142.5239","42715946936.8188","51474867709.3897","59509816529.9064","55471703569.8631","67385521204.9737","73400500832.3117","82241713138.9005","87372332621.0591","92360945967.1316","93410762377.2603","96499037058.4829","98959954574.7634","106007916411.261","114281109497.295","102737018890.068","113837302312.506",
"Palau","PLW","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20703900","27773800","33876100","26048300","24200700","24491500","21308100","20694300","17076400","15624200","17369600","16096000","16720600","16207700","17087700","19537400","30400000","23300000","25600000","26400000","34500000","",
"Papua New Guinea","PNG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","32928004.7116023","37184005.320585","42448006.0738003","47936006.8590674","61597043.3419196","79516183.2232053","87691790.7940419","89931683.2792026","101803113.450554","142681151.304737","175577707.294971","242754491.017964","469109501.491265","511554471.077939","386438015.447048","379667003.027245","427975739.196361","495133305.120609","667041303.737005","683410344.313609","580534918.276374","550304671.631686","714627436.909461","601379924.32673","635709387.183845","751286802.553016","996034805.59533","1249106216.12271","1047857126.22264","979148661.500521","1303781302.52101","1740203400.37321","1935711365.49469","1778009950.24876","1486528962.73013","1794613050.07587","1471236315.45917","1188170737.62929","1219968491.5321","1384910300.92593","1185905224.78736","1046991610.47918","1246644342.51625","1452680261.97349","","2954799947.65597","3296884834.58672","4013133846.89456","3459356938.04218","4726805905.93167","5635791185.15394","5871890526.01267","5642900601.47026","7609583651.5804","7560859846.84294","7209618799.87233","8269182388.35926","8902206285.10703","9086396221.40221","","",
"Poland","POL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47642061855.6701","51506620674.3073","50056719421.8278","54464234332.7387","51371026694.5628","49587446216.1478","52282664451.9895","53032598039.2157","59809724614.9495","73383639545.0569","87671457270.9009","99123485434.3903","122989631128.292","152959488626.93","129758661581.36","138472125493.317","156265694613.204","146970981114.694","147805796367.778","158396259312.094","143949595437.061","139536877346.048","149273145820.655","167627986820.611","167105276866.177","165159884093.648","197482327351.822",
"Pre-demographic dividend","PRE","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","120368847165.154","103236549695.743","80113363819.3435","69415119781.6334","72589012473.2249","62385565892.5611","71401947347.1556","73816356064.3602","75074542264.6836","213087625894.209","51545580396.3298","45490423093.3368","35519228954.0096","34763126527.5618","51615207146.3311","57818952689.2055","68051886753.1326","63238678493.9495","82555230927.8082","108990375084.083","89530439409.6929","93828633281.9035","96822508473.5368","129803663980.713","168037245953.885","210022110668.805","256970731699.398","340701877227.956","261443572132.94","335779158347.438","436358177922.403","469797263106.393","489020340392.727","484902648292.485","347095403225.936","305217354892.202","359526284972.898","417199680263.15","439265374524.304","379883704469.155","459908329208.78",
"Puerto Rico","PRI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","467400000","","","723700000","793800000","899100000","1023300000","1134700000","1275200000","1417200000","1526300000","1818400000","2084900000","2363500000","2706000000","2832000000","3369600000","3624500000","4246300000","4801800000","5675800000","6232800000","6499900000","6706700000","7696400000","8243400000","8879800000","9900900000","10986100000","11634100000","12845700000","13431500000","14981300000","16301400000","17675700000","18872800000","19543500000","20559400000","24476600000","23329800000","28421000000","33450600000","35271500000","36667900000","38509200000","39634806000","40897524800","41877832900","44383367000","47615800000","50077300000","49959800000","50415200000","50470900000","51155200000","52657700000","53369800000","51960115600","51248500000","53063500000","52736000000","",
"Korea, Dem. People's Rep.","PRK","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29311448852.3285","31196372498.0504","30091518582.0469","31403650934.9955","31699492269.5047","29012697494.251","29359954865.1729","31672898740.4969","37390212661.0431","42112820440.7167","42179405193.7618","44147089432.2741","50872998623.5049","53700803152.6547","48584143669.9093","47503767646.9501","47417996873.1908","41327973224.2512","42723302177.1382","43536029517.0857","38810823046.7844","39897966279.5324","42317573320.613","46764754624.4486","45196074205.0195","44243607052.1729","48063940518.0612",
