"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Brunei Darussalam","BRN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","14362509.7459888","15603255.5981951","15784361.3404565","17627285.3980487","21108179.4195251","25292007.7255587","31290864.9355502","30292990.0127799","35981308.4112149","37860861.3345954","40316909.6619943","42725330.6667879","45467070.8184073","53181386.5147199","59630292.1884317","28707173.2553966","34013517.2413793","37833005.3253068","40379987.7225292","44232145.0674588","48995286.1071101","54986947.9328348","57402836.8794326","63789129.8491379","57132648.1835564","56809085.5457227","61476624.1299304","63548138.6392811","63900871.2163521","80143496.7282746","88756892.675423","90223624.1288152","80999433.5703946","84466856.8774467","91518487.1577759","97552591.7778083","100476714.3381","106526750.934097","124839948.783611","123881074.168798","147513812.154696","142555822.241618","137224498.660682","131765732.493301","138064496.997554","132815936.079754","146171280.11944","175963129.326055",
"Bhutan","BTN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","51267311.7811705","52345714.3579677","54197762.4947146","59711962.4356436","61727126.6804578","64470034.7477769","73215704.5987312","80143209.3827161","94868330.316092","85807917.6093654","90930863.6893204","72496591.9085312","73248981.4814815","64613899.639226","78705884.603124","80888143.6941104","82465966.6948913","96137223.9052602","93911393.6015511","96383388.2954018","103005529.595016","106901269.336724","120844350.956593","133715684.84328","148312023.389232","160981297.052154","169440141.699958","195541100.644522","201126623.943804","199791276.988264","228840120.89455","254046453.327048","248737735.135823","247472138.88576","276803714.597039","289256829.493748","310775914.386869","368378522.640721","391284480.804802","400231893.360295","445312120.443295","",
"Botswana","BWA","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","13145100.2383289","13794599.1325031","14498247.5816627","15132392.0033552","16051442.9109159","15496300.4327796","20223152.0223152","24198047.4198047","28940027.8940028","29940119.760479","31756002.2333892","42040988.2088714","54283126.2939959","80752053.0182971","97277409.8601913","97836375.9296822","91766329.3468261","102078384.7981","108850519.198261","118650306.748466","134778692.743181","132843313.015418","104253666.116345","93445163.6429939","85528342.5754775","66014926.9420793","73625671.8641903","122729167.907559","148939079.076889","144845898.059457","171566783.122816","172571923.229125","192099066.217946","188085510.296727","159986590.181033","219392540.220763","178930268.936887","177851429.8236","151707328.616389","164021278.436121","161766435.37575","142196808.874889","131925787.793546","204494333.218853","202401627.991221","181355365.76309","207660823.628287","245114941.03082","276474475.97006","289438889.742981","318136805.22845","385475388.260068","387579922.779923","342530581.385658","281491961.987946","263550202.38918","298013062.782079","296654231.980981","347647058.823529","348720237.265129","318142141.37323","",
"Central African Republic","CAF","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","792507361.365842","800548834.131679","915926328.4814","924082221.686423","545673655.131529","643964149.99839","534649432.682066","582527401.023548","679527104.920526","693863405.386477","629557521.534841","686288142.17163","756633565.283221",
"Canada","CAN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14013433482.5942","13741152679.4742","14899374032.4426","15578075550.468","15650826446.281","15118842796.1512","18386267932.3389","22256725595.6956","22058095395.2798","22440937940.7616","23312540731.7754","27461105904.4049","21305222640.189","24150754718.8512","31664131072.9025","33118038446.1077","34978830269.318","28649089979.3945","29104161348.0672","28454713729.5458","31171032151.0368","29328725610.2532","","","",
"Central Europe and the Baltics","CEB","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26385488160.4348","26256813083.5409","24980926021.6147","24283487338.4755","20189505427.8825","18650994687.4991","21413608681.1856","21415932606.5219","24795940044.9831","33200892641.2557","32705835164.2945","34966822338.3471","42093667738.199","50342397468.3249","39349971328.5767","38566959942.8825","49344546505.3206","42685917481.64","47788454819.0274","47210862208.7919","37119378231.0437","38201205193.9986","44433903304.8272","45650902563.5346","44991613985.8818","45956055461.6877","52708709587.0079",
"Switzerland","CHE","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5606245321.04809","5324882845.18828","5069020765.18276","4510820925.82566","4582458872.55977","4935265116.27907","4148338996.76375","3670671811.47936","3556341564.3537","3253825722.274","2942628493.60493","2639208935.76677","2887817913.51213","3030539095.56694","3776583835.94692","3424160777.38516","3326825650.02393","3794223592.13595","4444735481.48832","4004230309.71418","3970026451.51845","4844413736.37142","4355933241.96869","4679044556.99742","5150264264.81759","4348277422.08759","4526424166.86184","4389035823.39649","4670853714.65581","4613870342.88446","5186171612.18168","5069009269.43367",
"Channel Islands","CHI","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","431718640.090909","465687330.409091","498400604.881818","449918522.53125","512121778.869565","533193556.0625","655322713","603614959.627451","550171833.275362","574665088.953488","618886891.168142","881844813.606557","984233181.586539","1122013209.42737","922196658.434548","501766226.334012","872735564.904215","1372632180.87279","1215362822.55212","1584869683.83893","2097821479.74359","2230928149.97436","1592498633.05834","1198469795.40551","1402318491.77498","1322183360.87281","1618889891.67055","1957054802.28795","2208668501.40811","2481997236.8983","2727432759.16694","3502069908.65357","4231380883.94285","3960416256.77314","4276892559.8553","5143522931.16919","3944087458.46169","4292060427.84575","4423016842.20817","4002090453.43764","3977412205.41623","2905324351.90727","2857510747.38003","3132813398.90078","3723660847.53827","4797451996.05193","5710612172.3634","6127073209.03518","6152451540.88056","6337342994.92618","7551544459.45236","9109873648.1157","8749832259.58037","9629567049.39842","10237739217.727","8995181098.05158","10468276042.6538","11831104361.2401","11601749878.3677","11098724484.3984","10322170228.8","10414961137.7691",
"China","CHN","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","13839467056.6252","17917783735.4781","18405231944.1059","20208790316.0289","22706962385.2466","26448127386.4652","28523844341.5387","29011292550.1665","29502802827.1996","29904947599.3176","32224388658.705","33564871232.4316","36853592267.605","45616768875.0377","48194982663.6753","52220668889.1279","49814566807.4585","50715900527.5057","41400982231.7073","54737987765.2174","56645039529.1667","61336696047.619","67240100091.6031","75130342134.0996","81986338178.5714","86453492251.7007","80117436063.7681","71848942733.1839","78830830316.8724","85591114645.749","95931579346.0803","92140201602.7875","91056260549.4505","85866351838.2307","109898181744.347","143945822925.024","166923247059.248","172081688484.644","176573862811.175","175748346822.415","177780193865.964","187293882700.463","195605029563.852","205028943699.408","252565293072.202","266120618844.807","292434931647.729","363774001761.42","467197280426.555","491609572518.078","567638801958.554","693050537754.391","777603027771.177","855871281416.443","905464751945.177","927734103010.839","905097390127.173","918795407202.462","978614814147.521","1020114506875.69","1130751507071.64","1288347030547.37",
"Cote d'Ivoire","CIV","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","261674781.429156","286908232.933119","296211665.542241","336132441.338621","366595704.476891","364399253.410071","383428076.705156","376421422.44195","455638457.340647","456992324.990787","463815346.13758","489184018.535971","551130101.227008","778862313.651806","781870870.406768","1099793780.96232","1141240542.28805","1520272069.28371","2044706186.72058","2413953204.56409","2633477082.5011","2237502889.43314","1825588946.10359","1496328801.83485","1651193310.00074","1851699393.89623","2606594257.85122","2943814520.09506","3285687074.15388","3192277399.99241","3508481538.1937","3493409883.27474","3793090627.28804","3116583818.62576","2100306436.34681","2720072948.04511","2986569955.49234","2733537170.18573","3049211816.96539","2871743681.28847","2684757141.56979","2904372856.44125","3382906653.64303","4415268976.89143","3912164494.11952","3861575273.1488","4031069687.2435","4480461781.10735","5515728699.55157","5167597504.02621","6109981460.98288","6783446147.10792","5944556947.00075","6560661316.59147","7444531959.32496","8412578776.77319","9468317545.42988","9666324353.09883","11920526999.45","12100813946.1454","13119634115.4927","",
"Cameroon","CMR","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","266464380.078585","271086142.290083","291462301.560685","329610755.087458","338128021.707905","361066827.03631","383502840.862664","478915810.411241","585492710.279368","637295410.102088","831961091.002921","800165733.070238","1142137450.50975","1461960441.53953","1824450350.59909","1914051395.87542","1796626492.69591","1785419299.62998","1593424809.35061","1606566520.43555","1759421541.05724","2564637171.35631","3130147857.53216","2929609802.91303","2808948819.82694","2954844008.84727","2872315475.44566","3208637477.24712","2951033185.17347","1745747815.53542","2080044905.08234","2032593723.14547","2046532269.46624","2146760495.00993","2195054130.04918","1914425561.94805","2039643916.1401","2268840565.66892","2790618515.96507","3306062764.29918","3264812942.76203","3267284912.33967","3794430089.64893","4434753465.69507","4577429238.85387","4750465669.06692","5114563093.66224","5023001528.92051","5640660605.11084","6122341502.79905","5543192945.43731","5813584954.31025","6025909974.00013","6595204038.55277","6665630104.23085","7092543946.51711","7803535494.06733",
"Congo, Dem. Rep.","COD","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3291078561.27961","3191025752.97311","1919700276.48247","2893149296.55359","2891277892.01846","2467105881.81818","6102898550.72464","2445000000","2320242500.53146","2328579315.01287","2458973098.9895","2581861880.36497","3065257278.3564","3615576615.22075","4475901035.68347","4414940225.92147","4621208405.2175","5404919981.51587","5990505455.80073","6312637780.50056","6665621816.52208","6965629702.209","6906981310.05873","7490820896.75358","8984371083.06906","10062626854.3582","10173767004.1448","10486216665.4006",
"Congo, Rep.","COG","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","31089329.9112664","31081090.4407712","32979069.0500085","36089934.3038891","39199402.8585073","37949749.2330521","42331757.5026973","47154291.7850256","49280048.0345451","46930193.2819875","49203493.6588984","55201175.1711711","67452922.4083555","85244154.6948589","88490182.6334714","111052577.619484","101694704.899173","118039877.066277","140922553.338656","171585736.49882","199262109.944169","157140439.9426","169808089.595647","159027554.993338","151731064.407576","160929602.484082","223571037.066704","274289422.030052","306813954.980934","309082872.321129","359943717.791432","308393723.384345","338129098.620386","301946677.244458","182491251.952293","221176696.692274","228324592.139613","212277713.837247","213576779.377277","196759128.78106","171217451.693913","162206955.446799","189992052.862623","219866469.905801","256571670.759354","405931920.97406","388531860.474355","432092416.427225","494903541.468086","513383747.288194","531002519.753583","623700492.604299","672113876.871883","765056421.69318","814538309.743297","705858425.203682","716139998.192335","823758829.703617","944478606.836096","972261841.961032","","",
"Colombia","COL","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","1571904761.90476","1444444444.44444","1566517540.17109","1600876519.94574","1668485194.87117","1805879355.0276","1839284012.18062","2092451078.58067","2489086489.30709","3016073395.05865","3128801228.67998","3624960368.92924","4876897390.018","5360020462.9748","5997654430.37677","6466349255.36663","7003938395.13151","7312399938.832","7247858478.90182","6659458923.30201","5928802761.82492","6106872822.51489","6570379136.27282","6567825404.20552","6349026195.95485","8165446183.2517","8583495774.4254","9810851345.39038","9945644277.38859","12117885666.404","12967731446.4746","12406198519.1657","13446000138.1142","13029806346.9344","11204865570.0111","8296298964.5098","8172172849.1309","8336656695.18349","7882466698.11591","9262299519.26356","10961144919.357","11615154954.4258","14297799760.3608","16195973464.1967","15546812590.6663","18124697667.1279","20403762811.1947","20707376537.5055","20606433494.5272","20759014097.9457","17551455280.2056","18684586144.6844","19928321066.6495","20806210635.4357","20713650770.7375","19977514132.4254","23233554956.4682",
"Comoros","COM","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","62339725.2337917","57678769.0387228","54056028.0094399","56289934.362525","54257551.7275313","57790691.8767607","82017770.5650832","99153506.7579708","104725366.187929","100311718.665754","126205408.383453","124588583.308668","134364931.602904","133037764.488088","93765880.2090688","117054010.729328","116345201.480477","107059532.775888","108721987.222313","112351350.637302","103151001.772251","111192770.849646","125131442.407804","160653687.973805","186157644.622614","192075334.092986","205173712.773647","230400253.165051","266813153.961136","271901147.680555","276171348.792239","312698320.631853","306510047.992086","343683885.010908","345008884.256234","295591787.984361","317711026.242974","343691259.0478","400864361.829812","425667137.923525","437937885.066641","483407158.885632",
"Cabo Verde","CPV","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","26401086.2503703","21997814.9572746","17691518.5793222","16695830.9734982","15652826.0006433","17890347.9909245","25988186.3973877","41513584.3390951","46773905.0195997","43355735.7770964","44163792.4756502","42834459.7244006","42124281.8077568","49710796.1256792","52282015.1176564","66644751.6687703","62488769.4254251","57306288.8623989","57134851.9733491","80825602.4038183","69408163.45287","64273546.2290165","64280013.4166783","82566034.8198111","91169855.9582738","87489478.4386655","92162268.3323341","128952925.128526","138706729.012932","142406860.416921","132974724.593677","146347041.824289","147122740.068815","153201674.441","149085140.513883","139518744.648375","132969869.021478","119260472.420657","104066930.297087","91817050.9831951","82868758.6328732","85380797.2915131",
"Costa Rica","CRI","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","133740219.647641","126828696.729269","123757537.480639","125231199.530834","133306266.071187","139471698.113208","150052830.188679","162279245.283019","180135849.056604","197615094.339623","221781132.075472","220003622.204111","248816880.180859","309261599.566709","323631778.058008","398809801.633606","491586931.155192","672415402.567094","719218203.033839","746627771.295216","860221703.61727","603975500.039057","638484549.559304","692209606.221803","776310441.540711","739421782.178218","923467741.935484","819133343.954118","828263623.169284","904247318.456417","901728206.248634","859563299.028016","1019134007.84945","1133483463.30529","1291968529.93028","1477211812.61482","1413380906.5524","1577215257.52365","1726811995.02313","1583671876.57519","1388584061.13112","1338729323.1368","1397221608.58207","1526837102.29268","1647485929.94314","1727951679.91965","1914881023.37408","2128007655.40329","2149025564.21496","2167458845.29242","2442232498.55704","2394651872.72502","2423381390.5904","2437101620.79594","2542501621.16314","2680488997.61264","2891951738.39087","2844118693.47157","2798813050.88197","2706863454.89981","2743823708.59747","2863276015.17885",
"Caribbean small states","CSS","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","748491691.831343","846174714.060349","951508780.131349","959123865.559976","947914817.218342","892745378.594815","794229315.414621","953609056.013918","949515794.240663","1011512270.58539","1054421767.75855","955728163.267879","1023027739.67672","1058132605.87008","1123169357.99106","1128876312.52386","1222917341.76624","1432485973.29716","1509371946.9649","1540549883.15704","1473354889.1713","1457398364.33968","1413220286.01522","1384242631.78517","1424161873.98029","1396579678.54999","1397290658.65129","1452526985.49083","2298555933.2659","2306927248.42775","2576093378.50759","2612805084.90044","2740516710.53435","2815921973.70656","3064484958.69914","3172731829.15699","3172114020.96112","3432078598.16187","3102283137.91756","3356035834.44504","3221074914.90571","3198562109.61923","3210616334.55047","2717692664.69957",
